Number_on_img,Img_name,X,Y,Width,High,Mean_brightness,Img_std,Wc_coef_level,Fractal_dim_level_min,Fractal_dim_level_max,Eigenvalue_of_matrix_level,Fractal_dim,Eigenvalue_of_matrix,Answer
218,1.jpg,1238,967,13,11,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.00517259441991,48591.8985967319,1
219,1.jpg,413,994,10,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.96572057559559,8938.51329812004,1
220,1.jpg,479,994,12,13,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.77274991834956,24347.6424696291,1
221,1.jpg,327,997,14,9,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.97769007722747,16884.323661221,1
222,1.jpg,1179,1039,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15775614635548,7.77613395419959,0
223,1.jpg,1918,1039,15,15,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.79342625403811,61805.660435882,1
224,1.jpg,1139,1048,25,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.79031090656185,16764.3806788232,1
225,1.jpg,1135,1050,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15157438541938,9.69800973217103,0
226,1.jpg,1197,1070,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56973060684138,9.14521419229084,0
227,1.jpg,1010,1080,9,16,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.06973743739368,9517.08073412891,1
228,1.jpg,1076,1107,11,11,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.90996555965227,39286.644542353,1
229,1.jpg,1004,1124,16,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.90966197213074,22957.7560934023,1
230,1.jpg,1860,1140,4,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15472719389316,23.1827160803482,0
231,1.jpg,1865,1143,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58976567838509,11.8674166919157,0
232,1.jpg,1796,1144,5,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.5232130164587,39.0121696670533,0
233,1.jpg,1786,1148,3,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.24448366742312,13.2815071351555,0
234,1.jpg,1755,1153,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58646164776189,9.39024864126927,0
235,1.jpg,1162,1155,18,17,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.88872784586154,50112.3823765134,1
236,1.jpg,245,1161,14,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.65893647695618,3662.1771548824,1
237,1.jpg,1749,1166,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15900102066938,6.66666666666667,0
238,1.jpg,2414,1167,9,12,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.35602742112958,264.126159097341,0
239,1.jpg,2465,1182,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58493559474607,9.16338081029315,0
240,1.jpg,2450,1183,7,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.35852089552582,103.091074392589,0
241,1.jpg,1738,1188,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15551869206884,8.25168189532423,0
242,1.jpg,1745,1188,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16033499685279,8.91822297687912,0
243,1.jpg,2386,1191,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58413645049681,7.8877099460541,0
244,1.jpg,1148,1193,6,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37275659197944,49.6378300048539,0
245,1.jpg,2438,1195,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56476867993968,2.68827065456187,0
246,1.jpg,2403,1197,6,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.30393466446318,88.0880351357897,0
247,1.jpg,2441,1200,5,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.255931944319,84.0602171650745,0
248,1.jpg,2396,1201,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16021850465438,6.36798985696044,0
249,1.jpg,529,1203,10,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.01423113534964,22629.4894427893,1
250,1.jpg,1721,1205,4,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.14998863469473,12.3928950214089,0
251,1.jpg,863,1206,16,12,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.96066603136023,45847.7215511666,1
252,1.jpg,1575,1208,4,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.28148565008343,55.8039632591236,0
253,1.jpg,1764,1208,4,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37536351630194,34.5691782636639,0
254,1.jpg,2426,1210,15,17,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.3344378842335,2060.10686495192,0
255,1.jpg,454,1216,14,13,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.82132783548739,36881.2239713295,1
256,1.jpg,1186,1216,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16723270278902,11.0200980461588,0
257,1.jpg,2402,1217,11,9,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.34879504897815,548.626817620548,0
258,1.jpg,1578,1219,7,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.46967832154852,93.2686414570599,0
259,1.jpg,2494,1219,19,20,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.30554723497341,3009.11267530936,0
260,1.jpg,1483,1224,4,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36860959706463,25.3226338302333,0
261,1.jpg,1469,1226,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56615433804614,9.27705616489284,0
262,1.jpg,2521,1227,5,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.38474823514742,18.3236460780873,0
263,1.jpg,1041,1228,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57147813793669,11.7651594101879,0
264,1.jpg,2515,1229,3,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.24423354760339,14.58739352751,0
265,1.jpg,1517,1232,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15450129452079,4.71333384471862,0
266,1.jpg,1578,1233,6,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37446020081473,195.0149453467,0
267,1.jpg,1495,1234,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57714481579945,15.7095384875127,0
268,1.jpg,1591,1234,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15578700455379,4.33333333333333,0
269,1.jpg,1442,1236,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57939030894629,17.1725809665218,0
270,1.jpg,2520,1238,4,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36600369791512,37.4905906547721,0
271,1.jpg,2643,1239,9,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.32664431513725,277.648780955009,0
272,1.jpg,2715,1239,6,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36141803671087,23.4527957095147,0
273,1.jpg,2669,1240,18,9,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.27113999708379,510.674092469831,0
274,1.jpg,2526,1241,12,18,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.3761024352423,1140.67075055622,0
275,1.jpg,496,1245,6,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.33125085232135,61.6568663828883,0
276,1.jpg,1516,1245,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15903481353229,8.33333333333333,0
277,1.jpg,1437,1250,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15250734743303,3.24711469863061,0
278,1.jpg,966,1251,4,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37828387200126,14.58954007699,0
279,1.jpg,1543,1251,5,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.40356915484232,30.4197039383677,0
280,1.jpg,1441,1252,5,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.34705858673347,78.7040651382629,0
281,1.jpg,1446,1260,3,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.25693373693572,41.9442155108834,0
282,1.jpg,1533,1261,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16109649436224,7.58516285065883,0
283,1.jpg,2712,1264,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58010523574813,7.19947841345088,0
284,1.jpg,134,1265,20,11,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.84516347333181,23052.4870943001,1
285,1.jpg,617,1265,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57264036891497,11.2575308019548,0
286,1.jpg,1434,1265,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57842453835792,17.5039809886576,0
287,1.jpg,532,1266,5,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37805005016323,21.8445082459932,0
288,1.jpg,1527,1267,4,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.38437159873296,26.9466029982937,0
289,1.jpg,296,1271,4,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.3796557931473,31.2781886728561,0
290,1.jpg,1469,1271,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.5526051339238,12.702892164043,0
291,1.jpg,1517,1271,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58124205510095,10.6801377281911,0
292,1.jpg,2702,1274,6,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.38634757263848,193.976720385966,0
293,1.jpg,461,1278,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15174626169046,3.86373517153715,0
294,1.jpg,904,1283,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.5821480107435,16.2070485394921,0
295,1.jpg,911,1284,3,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.30448486711529,36.9134095409383,0
296,1.jpg,2704,1285,5,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36230482466818,88.8066423588156,0
297,1.jpg,886,1286,11,14,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.7735951452229,5247.66298639401,1
298,1.jpg,917,1286,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58080430799897,9.01480046759228,0
299,1.jpg,2697,1288,3,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.26018730708408,18.2049736515157,0
300,1.jpg,779,1292,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15851055459174,8.69211586037993,0
301,1.jpg,1207,1301,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15565850571233,16.7571436457509,0
302,1.jpg,1383,1306,19,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57575292590911,33182.0087181438,1
303,1.jpg,758,1308,5,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.33786347606651,90.185201782927,0
304,1.jpg,2531,1310,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15524803111707,5.13029619295651,0
305,1.jpg,2534,1310,10,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.34420368486349,258.871007513869,0
306,1.jpg,1121,1313,5,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.38560714491759,29.7150603243037,0
307,1.jpg,1139,1315,18,24,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.0474634943224,25474.0740764089,1
308,1.jpg,679,1316,11,13,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.09874671331398,13932.14746604,1
309,1.jpg,2674,1316,4,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.14953665354609,23.0546883854204,0
310,1.jpg,1136,1318,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16227487809017,19.1834980029018,0
311,1.jpg,2538,1325,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15190987859651,7.03141319172197,0
312,1.jpg,2696,1326,4,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.40663624853459,98.4251358931555,0
313,1.jpg,2702,1327,4,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.39650557177425,27.0331625530165,0
314,1.jpg,667,1329,10,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36677922173455,164.585814212983,0
315,1.jpg,653,1330,5,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.51998097051764,39.0815652840419,0
316,1.jpg,702,1331,13,9,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.40895824303354,616.025367971074,0
317,1.jpg,1230,1332,12,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.08484714835313,18867.2611330523,1
318,1.jpg,649,1335,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56572661303936,11.2442644573834,0
319,1.jpg,671,1337,14,9,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37925246408192,822.739894253818,0
320,1.jpg,631,1338,35,60,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.31318563319565,25348.7090777488,0
321,1.jpg,610,1339,21,59,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.28248714610189,27534.2068215938,0
322,1.jpg,718,1339,18,14,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.3610455121062,1107.89343951901,0
323,1.jpg,2522,1339,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56741965250745,8.53926633684425,0
324,1.jpg,608,1341,2,57,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16538179726605,28272.2479847948,0
325,1.jpg,707,1341,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.59774592315668,19.5680045890452,0
326,1.jpg,2488,1341,14,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.26729491600487,367.760638280633,0
327,1.jpg,711,1342,4,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.1502975828181,12.9997338165548,0
328,1.jpg,606,1343,2,55,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16134825866385,24073.9677480468,0
329,1.jpg,604,1345,2,53,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16478264642848,23050.3725572972,0
330,1.jpg,712,1345,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56717271045144,2.58915620628589,0
331,1.jpg,2718,1346,4,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.26596136812042,17.0309237811552,0
332,1.jpg,602,1347,2,51,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.1675062474863,20885.7503986302,0
333,1.jpg,600,1349,2,49,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.17067323725574,20397.6688934486,0
334,1.jpg,2696,1349,5,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.33774819494746,83.580002814759,0
335,1.jpg,2510,1350,4,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.38541735866635,28.6968559009306,0
336,1.jpg,598,1351,2,47,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16931973526808,22787.8498013904,0
337,1.jpg,594,1353,4,45,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.21681096090344,22852.0005734853,0
338,1.jpg,561,1354,33,44,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.33648045859503,14243.8060954409,0
339,1.jpg,2476,1355,31,29,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.29747602043991,6044.85975328648,0
340,1.jpg,559,1356,2,42,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15088569896815,3050.29213194105,0
341,1.jpg,2516,1357,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16572171064473,10.0136045043401,0
342,1.jpg,2658,1359,9,10,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.32401667649233,281.097821310713,0
343,1.jpg,2710,1360,10,17,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36330640519387,592.542155141005,0
344,1.jpg,1255,1363,23,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.99287308935258,38033.526921716,1
345,1.jpg,2672,1364,3,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.24725540001503,16.5629106111248,0
346,1.jpg,2684,1369,5,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.5194008641969,25.3856898109028,0
347,1.jpg,2441,1373,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56152906565603,7.97618295604143,0
348,1.jpg,2741,1375,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58456107304186,7.3508845104445,0
349,1.jpg,710,1378,5,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.40370782723033,34.9110010720378,0
350,1.jpg,518,1379,6,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.35271431352164,127.928732776409,0
351,1.jpg,2711,1382,9,16,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.34324157902033,534.12319553257,0
352,1.jpg,986,1383,11,17,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.08880957268884,26211.8110351566,1
353,1.jpg,2532,1383,9,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.41449231076929,90.3986069738464,0
354,1.jpg,533,1384,6,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.3734134384386,207.472384753447,0
355,1.jpg,47,1385,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57825704604422,11.2848302266455,0
356,1.jpg,553,1387,4,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.46262140301543,209.276984468557,0
357,1.jpg,1250,1387,7,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,3.13681948940168,18101.1644733601,1
358,1.jpg,2698,1387,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.59061889584504,24.4619525068707,0
359,1.jpg,502,1388,23,33,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.33733317386192,6702.6573049752,0
360,1.jpg,762,1390,3,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.24286606840439,10.4955353188111,0
361,1.jpg,2654,1392,10,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37437935930755,197.240614028612,0
362,1.jpg,545,1395,3,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.50531389446671,42.2151708302242,0
363,1.jpg,840,1395,4,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.39633062687968,59.7425604552068,0
364,1.jpg,2451,1395,5,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.25338351690453,38.2941991932672,0
365,1.jpg,47,1397,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.59644738483712,20.9266187431864,0
366,1.jpg,2443,1397,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.55881896608153,5.13904414660163,0
367,1.jpg,2508,1398,39,31,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.32024274646383,8082.21970745341,0
368,1.jpg,2762,1398,7,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.40644799237314,57.5593078770921,0
369,1.jpg,783,1400,4,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.28012385523007,20.6427702722096,0
370,1.jpg,2681,1400,7,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.26458915010517,113.997976265075,0
371,1.jpg,528,1401,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.56519733903811,3.73704311864934,0
372,1.jpg,580,1404,5,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.39403696224026,40.3850630562661,0
373,1.jpg,885,1404,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15524803111707,2.64905295602597,0
374,1.jpg,2453,1404,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15924057948369,14.8328937292819,0
375,1.jpg,2748,1404,11,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.39408557456982,253.155422738539,0
376,1.jpg,526,1405,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.5483460780638,2.72380568242385,0
377,1.jpg,2646,1405,7,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36353681221529,128.982957699367,0
378,1.jpg,2696,1405,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.57737251153761,8.53926633684426,0
379,1.jpg,481,1406,3,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.24126348998282,9.96130704364807,0
380,1.jpg,462,1407,6,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37476690744682,45.7894772113388,0
381,1.jpg,702,1407,13,14,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.51832155751029,3584.38582205299,1
382,1.jpg,2418,1407,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.55794316744769,3.94843509154706,0
383,1.jpg,2449,1407,3,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.35971075568975,18.1016740960236,0
384,1.jpg,2631,1407,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15844740175227,4.33333333333333,0
385,1.jpg,2442,1409,3,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37064711946272,12.4193726832361,0
386,1.jpg,54,1410,7,6,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36761137722959,87.9773355500558,0
387,1.jpg,2638,1410,3,5,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.53416280519765,23.4108279728037,0
388,1.jpg,2555,1411,6,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.36704638200129,141.27506425945,0
389,1.jpg,458,1412,35,25,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.35353318893683,4401.96684746386,0
390,1.jpg,43,1413,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16659737819566,4.91948560842312,0
391,1.jpg,2446,1413,8,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.29253994830278,390.25932000037,0
392,1.jpg,2621,1413,14,12,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.35217318118711,933.072049441307,0
393,1.jpg,2563,1416,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16086468771234,10.2513540804019,0
394,1.jpg,424,1417,25,27,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.33104545030119,6534.7436762275,0
395,1.jpg,2433,1418,3,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58796121043503,10.728650802807,0
396,1.jpg,2566,1418,8,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.28827428749477,249.713588291492,0
397,1.jpg,2717,1419,8,7,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.31963430555088,170.629073651159,0
398,1.jpg,2481,1420,2,3,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.58459800376589,9.981142565218,0
399,1.jpg,85,1421,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.16054007077541,11.0101901527167,0
400,1.jpg,2455,1421,2,4,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.15399775360787,14.6585477671186,0
401,1.jpg,2595,1421,6,8,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.37406103103396,157.712705927041,0
402,1.jpg,774,1423,2,2,0.528364852208771,0.27381574051421,10,2.43,3.3,1100,2.1584055822016,6.25221899456536,0
